generation,evaluated_individuals,min_fitness,max_fitness,avg_fitness,std_fitness
275,328,1.3022698759201452e-05,1.5918263993744765e-05,1.5334113868542023e-05,4.6417277972219705e-07
276,337,1.3022698759201452e-05,1.57893090799506e-05,1.5339215574190897e-05,4.53554398270706e-07
277,341,1.3022698759201452e-05,1.57893090799506e-05,1.534602287620439e-05,4.345305673415456e-07
278,338,1.3038281542059624e-05,1.57893090799506e-05,1.5305380627446303e-05,4.938065837623613e-07
279,340,1.3038281542059624e-05,1.57893090799506e-05,1.529681810976955e-05,4.96110846679245e-07
280,343,1.3092945231710926e-05,1.57893090799506e-05,1.5294446035404005e-05,4.763998734206486e-07
281,345,1.3092945231710926e-05,1.57893090799506e-05,1.528173393080394e-05,4.677177743906042e-07
282,340,1.3278177236167275e-05,1.57893090799506e-05,1.5289878986082967e-05,4.449995358681359e-07
283,329,1.3278177236167275e-05,1.57893090799506e-05,1.5314424094669897e-05,4.2038912606462435e-07
284,335,1.3816108420940006e-05,1.57893090799506e-05,1.531093145192307e-05,4.085259023178393e-07
285,336,1.312456335337996e-05,1.57893090799506e-05,1.5314672589318495e-05,4.3176576703873435e-07
286,342,1.3816108420940006e-05,1.57893090799506e-05,1.5366291705298454e-05,3.658217343656578e-07
287,340,1.3245822899609812e-05,1.57893090799506e-05,1.5347395942024732e-05,4.027078521382567e-07
288,343,1.3029983111087227e-05,1.57893090799506e-05,1.5350173476064064e-05,4.2414508155512135e-07
289,326,1.2199596142011001e-05,1.57893090799506e-05,1.5331937905779628e-05,4.797510134738024e-07
290,336,1.2199596142011001e-05,1.57893090799506e-05,1.5307213316250044e-05,5.283949169792813e-07
291,324,1.3029983111087227e-05,1.57893090799506e-05,1.5300381414604394e-05,5.159961950594026e-07
292,339,1.3029983111087227e-05,1.57893090799506e-05,1.52877530277022e-05,5.227522215375335e-07
293,346,1.3285270813932119e-05,1.57893090799506e-05,1.5306431164160533e-05,5.074715663071976e-07
294,346,1.3285270813932119e-05,1.57893090799506e-05,1.5320941538274554e-05,4.704009341339797e-07
295,349,1.2683587482409125e-05,1.57893090799506e-05,1.5311755619638216e-05,4.723141052208503e-07
296,324,1.3285270813932119e-05,1.57893090799506e-05,1.5339778268022036e-05,4.021545613303986e-07
297,340,1.3285270813932119e-05,1.57893090799506e-05,1.5319419931085853e-05,4.208122684394593e-07
298,352,1.3285270813932119e-05,1.57893090799506e-05,1.5286126973747003e-05,4.6197444704272835e-07
299,347,1.3285270813932119e-05,1.57893090799506e-05,1.5295985092643723e-05,4.442007293555169e-07
